Date;Open;High;Low;Close;Volume
Aug 26, 2016;2,175.10;2,187.94;2,160.39;2,169.04;494,425,690
Aug 25, 2016;2,173.29;2,179.00;2,169.74;2,172.47;459,398,340
Aug 24, 2016;2,185.09;2,186.66;2,171.25;2,175.44;472,264,903
Aug 23, 2016;2,187.81;2,193.42;2,186.80;2,186.90;466,736,625
Aug 22, 2016;2,181.58;2,185.15;2,175.96;2,182.64;463,033,593
Aug 19, 2016;2,184.24;2,185.00;2,175.13;2,183.87;580,186,480
Aug 18, 2016;2,181.90;2,187.03;2,180.46;2,187.02;510,514,826
Aug 17, 2016;2,177.84;2,183.08;2,168.50;2,182.22;499,856,353
Aug 16, 2016;2,186.24;2,186.24;2,178.14;2,178.15;484,439,239
Aug 15, 2016;2,186.08;2,193.81;2,186.08;2,190.15;441,305,055
Aug 12, 2016;2,183.74;2,186.28;2,179.42;2,184.05;432,156,303
Aug 11, 2016;2,177.97;2,188.45;2,177.97;2,185.79;464,458,711
Aug 10, 2016;2,182.81;2,183.41;2,172.00;2,175.49;439,573,433
Aug 9, 2016;2,182.24;2,187.66;2,178.61;2,181.74;427,986,401
Aug 8, 2016;2,183.76;2,185.44;2,177.85;2,180.89;486,958,977
Aug 5, 2016;2,168.79;2,182.87;2,168.79;2,182.87;569,849,800
Aug 4, 2016;2,163.51;2,168.19;2,159.07;2,164.25;492,388,664
Aug 3, 2016;2,156.81;2,163.79;2,152.56;2,163.79;542,285,389
Aug 2, 2016;2,169.94;2,170.20;2,147.58;2,157.03;619,382,235
Aug 1, 2016;2,173.15;2,178.29;2,166.21;2,170.84;543,777,140
Jul 29, 2016;2,168.83;2,177.09;2,163.49;2,173.60;787,086,996
Jul 28, 2016;2,166.05;2,172.85;2,159.74;2,170.06;564,543,919
Jul 27, 2016;2,169.81;2,174.98;2,159.07;2,166.58;661,630,367
Jul 26, 2016;2,168.97;2,173.54;2,160.18;2,169.18;537,572,545
Jul 25, 2016;2,173.71;2,173.71;2,161.95;2,168.48;511,374,042
Jul 22, 2016;2,166.47;2,175.11;2,163.24;2,175.03;525,935,607
Jul 21, 2016;2,172.91;2,174.56;2,159.75;2,165.17;559,292,869
Jul 20, 2016;2,166.10;2,175.63;2,164.89;2,173.02;500,205,767
Jul 19, 2016;2,163.79;2,164.63;2,159.01;2,163.78;516,605,607
Jul 18, 2016;2,162.04;2,168.35;2,159.63;2,166.89;478,404,253
Jul 15, 2016;2,165.13;2,169.05;2,155.79;2,161.74;643,101,106
Jul 14, 2016;2,157.88;2,168.99;2,157.88;2,163.75;530,310,298
Jul 13, 2016;2,153.81;2,156.45;2,146.21;2,152.43;514,541,411
Jul 12, 2016;2,139.50;2,155.40;2,139.50;2,152.14;599,252,738
Jul 11, 2016;2,131.72;2,143.16;2,131.72;2,137.16;514,370,297
Jul 8, 2016;2,106.97;2,131.71;2,106.97;2,129.90;597,242,128
Jul 7, 2016;2,100.42;2,109.08;2,089.39;2,097.90;546,432,231
Jul 6, 2016;2,084.43;2,100.72;2,074.02;2,099.73;649,649,070
Jul 5, 2016;2,095.05;2,095.05;2,080.86;2,088.55;650,706,103
Jul 1, 2016;2,099.34;2,108.71;2,097.90;2,102.95;551,736,343
Jun 30, 2016;2,073.17;2,098.94;2,070.00;2,098.86;892,556,858
Jun 29, 2016;2,042.69;2,073.13;2,042.69;2,070.77;691,858,050
Jun 28, 2016;2,006.67;2,036.09;2,006.67;2,036.09;718,967,504
Jun 27, 2016;2,031.45;2,031.45;1,991.68;2,000.54;882,683,687
Jun 24, 2016;2,103.81;2,103.81;2,032.57;2,037.41;1,403,897,820
Jun 23, 2016;2,092.80;2,113.32;2,092.80;2,113.32;525,308,203
Jun 22, 2016;2,089.75;2,099.71;2,084.36;2,085.45;519,438,852
Jun 21, 2016;2,085.19;2,093.66;2,083.02;2,088.90;537,088,649
Jun 20, 2016;2,075.58;2,100.66;2,075.58;2,083.25;598,150,842
Jun 17, 2016;2,078.20;2,078.20;2,062.84;2,071.22;1,301,351,097
Jun 16, 2016;2,066.36;2,079.62;2,050.37;2,077.99;552,019,076
Jun 15, 2016;2,077.60;2,085.65;2,069.80;2,071.50;575,938,354
Jun 14, 2016;2,076.65;2,081.30;2,064.10;2,075.32;576,788,895
